code_quartier_prioritaire,code_academie,nbre_eleves_ulis,effectifs_filles,effectifs_garcons
QP078003,25,12,82,91
QP078003,25,11,82,91
QP078003,25,11,82,91
QP972005,31,38,48,45
QP972005,31,28,48,45
QP972005,31,36,48,45
QP972005,31,35,48,45
QP972007,31,17,22,34
QP972007,31,18,22,34
QP972007,31,18,22,34
QP972007,31,17,22,34
QP076016,70,0,40,45
QP076016,70,0,40,45
QP076016,70,0,40,45
QP076016,70,0,40,45
QP076021,70,0,50,44
QP076021,70,0,50,44
QP076021,70,0,50,44
QP076021,70,0,50,44
QP040005,04,13,66,69
QP040005,04,13,66,69
QP040005,04,10,66,69
QP040005,04,13,66,69
QP011004,11,0,82,88
QP011004,11,0,82,88
QP011004,11,0,82,88
QP011004,11,0,82,88
QP030004,11,12,56,59
QP030004,11,12,56,59
QP030004,11,12,56,59
QP030004,11,14,56,59
QP030014,11,12,51,46
QP030014,11,12,51,46
QP030014,11,12,51,46
QP030014,11,12,51,46
QP034009,11,14,70,56
QP034009,11,13,70,56
QP034009,11,15,70,56
QP034009,11,13,70,56
QP009003,16,12,67,69
QP009003,16,13,67,69
QP009003,16,11,67,69
QP009003,16,13,67,69
QP049012,17,23,55,81
QP049012,17,24,55,81
QP049012,17,24,55,81
QP049012,17,24,55,81
QP084016,02,10,105,95
QP084016,02,7,105,95
QP084016,02,12,105,95
QP084016,02,5,105,95
QP083019,23,13,110,118
QP083019,23,12,110,118
QP083019,23,11,110,118
QP083019,23,14,110,118
QP007001,08,0,65,68
QP007001,08,7,65,68
QP007001,08,12,65,68
QP007001,08,13,65,68
QP026012,08,0,55,58
QP026012,08,0,55,58
QP026012,08,0,55,58
QP026012,08,0,55,58
QP069009,10,13,93,107
QP069009,10,12,93,107
QP069009,10,13,93,107
QP069009,10,13,93,107
QP025006,03,20,59,66
QP025006,03,22,59,66
QP025006,03,22,59,66
QP025006,03,21,59,66
QP090001,03,0,65,58
QP090001,03,12,65,58
QP090001,03,11,65,58
QP090001,03,0,65,58
QP089004,07,12,36,44
QP089004,07,10,36,44
QP089004,07,12,36,44
QP089004,07,0,36,44
QP056005,14,12,33,31
QP056005,14,12,33,31
QP056005,14,12,33,31
QP056005,14,12,33,31
QP036003,18,0,42,44
QP036003,18,0,42,44
QP036003,18,0,42,44
QP036003,18,0,42,44
QP088003,12,12,84,101
QP088003,12,13,84,101
QP088003,12,12,84,101
QP088003,12,11,84,101
QP008008,19,10,41,41
QP008008,19,10,41,41
QP008008,19,10,41,41
QP008008,19,9,41,41
QP002012,20,19,45,52
QP002012,20,27,45,52
QP002012,20,26,45,52
QP002012,20,21,45,52
QP059069,09,0,80,69
QP059069,09,0,80,69
QP059069,09,0,80,69
QP059069,09,0,80,69
QP059056,09,0,36,30
QP059056,09,0,36,30
QP059056,09,0,36,30
QP059056,09,0,36,30
QP059026,09,0,42,41
QP059026,09,0,42,41
QP059026,09,0,42,41
QP059026,09,0,42,41
QP062060,09,7,66,52
QP062060,09,6,66,52
QP062060,09,7,66,52
QP062060,09,7,66,52
QP062047,09,0,48,69
QP062047,09,0,48,69
QP062047,09,0,48,69
QP062047,09,0,48,69
QP077006,24,13,76,71
QP077006,24,13,76,71
QP077006,24,13,76,71
QP077006,24,12,76,71
QP093044,24,0,78,94
QP093044,24,0,78,94
QP093044,24,0,78,94
QP093044,24,0,78,94
QP094042,24,6,57,62
QP094042,24,0,57,62
QP094042,24,11,57,62
QP094042,24,1,57,62
QP094019,24,13,36,50
QP094019,24,13,36,50
QP094019,24,13,36,50
QP094019,24,13,36,50
QP075005,01,10,45,48
QP075005,01,10,45,48
QP075005,01,11,45,48
QP075005,01,10,45,48
QP091013,25,0,109,100
QP091013,25,0,109,100
QP091013,25,0,109,100
QP091013,25,0,109,100
QP092001,25,9,65,76
QP092001,25,9,65,76
QP092001,25,8,65,76
QP092001,25,9,65,76
QP092021,25,11,71,78
QP092021,25,11,71,78
QP092021,25,10,71,78
QP092021,25,13,71,78
QP092001,25,7,61,73
QP092001,25,12,61,73
QP092001,25,11,61,73
QP092001,25,8,61,73
QP095002,25,12,53,59
QP095002,25,11,53,59
QP095002,25,12,53,59
QP095002,25,13,53,59
QP095010,25,13,102,89
QP095010,25,12,102,89
QP095010,25,10,102,89
QP095010,25,10,102,89
QP095037,25,11,57,63
QP095037,25,12,57,63
QP095037,25,13,57,63
QP095037,25,12,57,63
QP095037,25,16,87,74
QP095037,25,14,87,74
QP095037,25,15,87,74
QP095037,25,17,87,74
QP078004,25,13,64,76
QP078004,25,14,64,76
QP078004,25,14,64,76
QP078004,25,13,64,76
QP972005,31,38,44,49
QP972005,31,28,44,49
QP972005,31,36,44,49
QP972005,31,35,44,49
QP972007,31,17,27,25
QP972007,31,18,27,25
QP972007,31,18,27,25
QP972007,31,17,27,25
QP056003,14,0,56,55
QP056003,14,0,56,55
QP056003,14,0,56,55
QP056003,14,0,56,55
QP056005,14,12,44,47
QP056005,14,12,44,47
QP056005,14,12,44,47
QP056005,14,12,44,47
QP037012,18,12,62,56
QP037012,18,12,62,56
QP037012,18,11,62,56
QP037012,18,10,62,56
QP041002,18,12,87,94
QP041002,18,12,87,94
QP041002,18,12,87,94
QP041002,18,12,87,94
QP057017,12,28,67,77
QP057017,12,23,67,77
QP057017,12,25,67,77
QP057017,12,22,67,77
QP008004,19,10,33,37
QP008004,19,0,33,37
QP008004,19,10,33,37
QP008004,19,0,33,37
QP008008,19,10,56,52
QP008008,19,10,56,52
QP008008,19,10,56,52
QP008008,19,9,56,52
QP051002,19,12,83,64
QP051002,19,12,83,64
QP051002,19,11,83,64
QP051002,19,13,83,64
QP067006,15,14,78,79
QP067006,15,13,78,79
QP067006,15,11,78,79
QP067006,15,13,78,79
QP971013,32,18,42,66
QP971013,32,28,42,66
QP971013,32,10,42,66
QP971013,32,29,42,66
QP973006,33,26,97,125
QP973006,33,39,97,125
QP973006,33,34,97,125
QP973006,33,32,97,125
QP060015,20,13,66,75
QP060015,20,14,66,75
QP060015,20,13,66,75
QP060015,20,13,66,75
QP059046,09,8,68,63
QP059046,09,11,68,63
QP059046,09,12,68,63
QP059046,09,15,68,63
QP059081,09,12,61,51
QP059081,09,11,61,51
QP059081,09,12,61,51
QP059081,09,12,61,51
QP093061,24,9,51,63
QP093061,24,13,51,63
QP093061,24,13,51,63
QP093061,24,13,51,63
QP093027,24,0,104,94
QP093027,24,0,104,94
QP093027,24,0,104,94
QP093027,24,0,104,94
QP093038,24,13,53,73
QP093038,24,13,53,73
QP093038,24,14,53,73
QP093038,24,14,53,73
QP093044,24,0,91,97
QP093044,24,0,91,97
QP093044,24,0,91,97
QP093044,24,0,91,97
QP094042,24,6,62,60
QP094042,24,0,62,60
QP094042,24,11,62,60
QP094042,24,1,62,60
QP091013,25,0,105,122
QP091013,25,0,105,122
QP091013,25,0,105,122
QP091013,25,0,105,122
QP092001,25,9,70,70
QP092001,25,9,70,70
QP092001,25,8,70,70
QP092001,25,9,70,70
QP095002,25,12,56,72
QP095002,25,11,56,72
QP095002,25,12,56,72
QP095002,25,13,56,72
QP095010,25,13,78,94
QP095010,25,12,78,94
QP095010,25,10,78,94
QP095010,25,10,78,94
QP095001,25,20,85,88
QP095001,25,20,85,88
QP095001,25,20,85,88
QP095001,25,20,85,88
QP095024,25,14,62,66
QP095024,25,20,62,66
QP095024,25,15,62,66
QP095024,25,16,62,66
QP095021,25,1,70,93
QP095021,25,11,70,93
QP095021,25,14,70,93
QP095021,25,10,70,93
QP095037,25,11,60,56
QP095037,25,12,60,56
QP095037,25,13,60,56
QP095037,25,12,60,56
QP095037,25,16,72,85
QP095037,25,14,72,85
QP095037,25,15,72,85
QP095037,25,17,72,85
QP078004,25,13,56,83
QP078004,25,13,56,83
QP078004,25,12,56,83
QP078004,25,13,56,83
QP078004,25,13,93,84
QP078004,25,14,93,84
QP078004,25,14,93,84
QP078004,25,13,93,84
QP972004,31,0,59,64
QP972004,31,0,59,64
QP972004,31,0,59,64
QP972004,31,0,59,64
QP972007,31,17,18,22
QP972007,31,18,18,22
QP972007,31,18,18,22
QP972007,31,17,18,22
QP027005,70,12,92,97
QP027005,70,13,92,97
QP027005,70,12,92,97
QP027005,70,13,92,97
QP027002,70,0,80,62
QP027002,70,0,80,62
QP027002,70,0,80,62
QP027002,70,0,80,62
QP050001,70,0,39,42
QP050001,70,11,39,42
QP050001,70,14,39,42
QP050001,70,13,39,42
QP061007,70,12,39,51
QP061007,70,8,39,51
QP061007,70,13,39,51
QP061007,70,6,39,51
QP076024,70,12,60,54
QP076024,70,0,60,54
QP076024,70,0,60,54
QP076024,70,10,60,54
QP033015,04,15,66,75
QP033015,04,16,66,75
QP033015,04,15,66,75
QP033015,04,15,66,75
QP033002,04,0,61,55
QP033002,04,0,61,55
QP033002,04,0,61,55
QP033002,04,0,61,55
QP087008,22,13,59,47
QP087008,22,12,59,47
QP087008,22,12,59,47
QP087008,22,11,59,47
QP016004,13,0,58,66
QP016004,13,0,58,66
QP016004,13,0,58,66
QP016004,13,11,58,66
QP017004,13,11,43,48
QP017004,13,0,43,48
QP017004,13,0,43,48
QP017004,13,0,43,48
QP079003,13,13,80,93
QP079003,13,22,80,93
QP079003,13,28,80,93
QP079003,13,24,80,93
QP011010,11,22,102,94
QP011010,11,23,102,94
QP011010,11,27,102,94
QP011010,11,22,102,94
QP031003,16,12,68,47
QP031003,16,17,68,47
QP031003,16,15,68,47
QP031003,16,13,68,47
QP044003,17,12,86,97
QP044003,17,10,86,97
QP044003,17,12,86,97
QP044003,17,13,86,97
QP049012,17,23,45,88
QP049012,17,24,45,88
QP049012,17,24,45,88
QP049012,17,24,45,88
QP004001,02,0,37,48
QP004001,02,9,37,48
QP004001,02,0,37,48
QP004001,02,0,37,48
QP013062,02,13,79,60
QP013062,02,14,79,60
QP013062,02,14,79,60
QP013062,02,13,79,60
QP084009,02,14,87,101
QP084009,02,15,87,101
QP084009,02,15,87,101
QP084009,02,16,87,101
QP084016,02,10,95,99
QP084016,02,7,95,99
QP084016,02,12,95,99
QP084016,02,5,95,99
QP026011,08,0,43,58
QP026011,08,0,43,58
QP026011,08,0,43,58
QP026011,08,0,43,58
QP026012,08,0,57,60
QP026012,08,0,57,60
QP026012,08,0,57,60
QP026012,08,0,57,60
QP038009,08,14,76,86
QP038009,08,0,76,86
QP038009,08,11,76,86
QP038009,08,0,76,86
QP042002,10,13,114,105
QP042002,10,13,114,105
QP042002,10,12,114,105
QP042002,10,13,114,105
QP042019,10,13,74,95
QP042019,10,13,74,95
QP042019,10,12,74,95
QP042019,10,13,74,95
QP069001,10,13,97,83
QP069001,10,13,97,83
QP069001,10,13,97,83
QP069001,10,13,97,83
QP021004,07,10,63,73
QP021004,07,8,63,73
QP021004,07,9,63,73
QP021004,07,6,63,73
QP035006,14,11,38,45
QP035006,14,14,38,45
QP035006,14,12,38,45
QP035006,14,13,38,45
QP037012,18,12,61,60
QP037012,18,12,61,60
QP037012,18,11,61,60
QP037012,18,10,61,60
QP037007,18,0,56,47
QP037007,18,0,56,47
QP037007,18,0,56,47
QP037007,18,0,56,47
QP041002,18,12,79,86
QP041002,18,12,79,86
QP041002,18,12,79,86
QP041002,18,12,79,86
QP057017,12,28,60,64
QP057017,12,23,60,64
QP057017,12,25,60,64
QP057017,12,22,60,64
QP088003,12,12,89,81
QP088003,12,13,89,81
QP088003,12,12,89,81
QP088003,12,11,89,81
QP051002,19,12,90,93
QP051002,19,12,90,93
QP051002,19,11,90,93
QP051002,19,13,90,93
QP973011,33,15,101,90
QP973011,33,24,101,90
QP973011,33,25,101,90
QP973011,33,26,101,90
QP060014,20,22,90,80
QP060014,20,13,90,80
QP060014,20,24,90,80
QP060014,20,19,90,80
QP059069,09,0,82,77
QP059069,09,0,82,77
QP059069,09,0,82,77
QP059069,09,0,82,77
QP059044,09,13,43,51
QP059044,09,12,43,51
QP059044,09,11,43,51
QP059044,09,13,43,51
QP059054,09,0,61,44
QP059054,09,0,61,44
QP059054,09,5,61,44
QP059054,09,0,61,44
QP076003,70,13,43,32
QP076003,70,10,43,32
QP076003,70,15,43,32
QP076003,70,12,43,32
QP076021,70,0,51,55
QP076021,70,0,51,55
QP076021,70,0,51,55
QP076021,70,0,51,55
QP024001,04,12,55,49
QP024001,04,12,55,49
QP024001,04,14,55,49
QP024001,04,12,55,49
QP024004,04,11,42,41
QP024004,04,12,42,41
QP024004,04,14,42,41
QP024004,04,11,42,41
QP087007,22,0,87,93
QP087007,22,0,87,93
QP087007,22,0,87,93
QP087007,22,0,87,93
QP079004,13,14,54,71
QP079004,13,15,54,71
QP079004,13,13,54,71
QP079004,13,14,54,71
QP030002,11,0,78,54
QP030002,11,0,78,54
QP030002,11,0,78,54
QP030002,11,0,78,54
QP030010,11,0,74,97
QP030010,11,12,74,97
QP030010,11,0,74,97
QP030010,11,0,74,97
QP030011,11,22,53,81
QP030011,11,22,53,81
QP030011,11,13,53,81
QP030011,11,13,53,81
QP031001,16,0,86,90
QP031001,16,0,86,90
QP031001,16,0,86,90
QP031001,16,0,86,90
QP013021,02,0,78,61
QP013021,02,0,78,61
QP013021,02,0,78,61
QP013021,02,0,78,61
QP084009,02,14,90,83
QP084009,02,15,90,83
QP084009,02,15,90,83
QP084009,02,16,90,83
QP026011,08,0,58,62
QP026011,08,0,58,62
QP026011,08,0,58,62
QP026011,08,0,58,62
QP001007,10,17,106,97
QP001007,10,13,106,97
QP001007,10,15,106,97
QP001007,10,12,106,97
QP069009,10,13,101,90
QP069009,10,12,101,90
QP069009,10,13,101,90
QP069009,10,13,101,90
QP069042,10,14,59,49
QP069042,10,12,59,49
QP069042,10,12,59,49
QP069042,10,14,59,49
QP027005,70,12,75,75
QP027005,70,13,75,75
QP027005,70,12,75,75
QP027005,70,13,75,75
QP050001,70,0,31,32
QP050001,70,11,31,32
QP050001,70,14,31,32
QP050001,70,13,31,32
QP050004,70,13,51,60
QP050004,70,14,51,60
QP050004,70,12,51,60
QP050004,70,14,51,60
QP061005,70,11,61,48
QP061005,70,10,61,48
QP061005,70,12,61,48
QP061005,70,11,61,48
QP076016,70,0,53,53
QP076016,70,0,53,53
QP076016,70,0,53,53
QP076016,70,0,53,53
QP076019,70,12,69,83
QP076019,70,12,69,83
QP076019,70,14,69,83
QP076019,70,12,69,83
QP024002,04,13,50,58
QP024002,04,14,50,58
QP024002,04,13,50,58
QP024002,04,10,50,58
QP087003,22,12,50,80
QP087003,22,10,50,80
QP087003,22,12,50,80
QP087003,22,10,50,80
QP016004,13,0,82,75
QP016004,13,0,82,75
QP016004,13,0,82,75
QP016004,13,11,82,75
QP017003,13,13,92,106
QP017003,13,14,92,106
QP017003,13,12,92,106
QP017003,13,12,92,106
QP079003,13,13,88,77
QP079003,13,22,88,77
QP079003,13,28,88,77
QP079003,13,24,88,77
QP011004,11,0,40,44
QP011004,11,0,40,44
QP011004,11,0,40,44
QP011004,11,0,40,44
QP011006,11,16,103,120
QP011006,11,26,103,120
QP011006,11,22,103,120
QP011006,11,27,103,120
QP011010,11,22,77,105
QP011010,11,23,77,105
QP011010,11,27,77,105
QP011010,11,22,77,105
QP030018,11,12,52,62
QP030018,11,12,52,62
QP030018,11,12,52,62
QP030018,11,12,52,62
QP009003,16,12,74,74
QP009003,16,13,74,74
QP009003,16,11,74,74
QP009003,16,13,74,74
QP046001,16,10,62,78
QP046001,16,10,62,78
QP046001,16,11,62,78
QP046001,16,11,62,78
QP044019,17,10,70,71
QP044019,17,10,70,71
QP044019,17,9,70,71
QP044019,17,9,70,71
QP049012,17,23,57,54
QP049012,17,24,57,54
QP049012,17,24,57,54
QP049012,17,24,57,54
QP053001,17,21,48,48
QP053001,17,25,48,48
QP053001,17,22,48,48
QP053001,17,26,48,48
QP004001,02,13,64,88
QP004001,02,13,64,88
QP004001,02,12,64,88
QP004001,02,12,64,88
QP013006,02,11,111,157
QP013006,02,8,111,157
QP013006,02,13,111,157
QP013006,02,14,111,157
QP013062,02,13,51,57
QP013062,02,14,51,57
QP013062,02,14,51,57
QP013062,02,13,51,57
QP084013,02,13,95,92
QP084013,02,11,95,92
QP084013,02,11,95,92
QP084013,02,11,95,92
QP083019,23,13,117,127
QP083019,23,12,117,127
QP083019,23,11,117,127
QP083019,23,14,117,127
QP083012,23,22,65,81
QP083012,23,23,65,81
QP083012,23,20,65,81
QP083012,23,21,65,81
QP090001,03,0,47,65
QP090001,03,12,47,65
QP090001,03,11,47,65
QP090001,03,0,47,65
QP071007,07,0,47,70
QP071007,07,0,47,70
QP071007,07,0,47,70
QP071007,07,0,47,70
QP089004,07,12,53,47
QP089004,07,10,53,47
QP089004,07,12,53,47
QP089004,07,0,53,47
QP036003,18,0,48,33
QP036003,18,0,48,33
QP036003,18,0,48,33
QP036003,18,0,48,33
QP037007,18,0,57,52
QP037007,18,0,57,52
QP037007,18,0,57,52
QP037007,18,0,57,52
QP041002,18,12,88,115
QP041002,18,12,88,115
QP041002,18,12,88,115
QP041002,18,12,88,115
QP067007,15,0,67,83
QP067007,15,13,67,83
QP067007,15,15,67,83
QP067007,15,1,67,83
QP060014,20,22,87,78
QP060014,20,13,87,78
QP060014,20,24,87,78
QP060014,20,19,87,78
QP059041,09,0,99,89
QP059041,09,0,99,89
QP059041,09,0,99,89
QP059041,09,0,99,89
QP059081,09,12,63,61
QP059081,09,11,63,61
QP059081,09,12,63,61
QP059081,09,12,63,61
QP077004,24,13,60,64
QP077004,24,13,60,64
QP077004,24,13,60,64
QP077004,24,13,60,64
QP077024,24,13,63,74
QP077024,24,13,63,74
QP077024,24,13,63,74
QP077024,24,13,63,74
QP093044,24,0,89,88
QP093044,24,0,89,88
QP093044,24,0,89,88
QP093044,24,0,89,88
QP094042,24,6,65,64
QP094042,24,0,65,64
QP094042,24,11,65,64
QP094042,24,1,65,64
QP092021,25,11,64,67
QP092021,25,11,64,67
QP092021,25,10,64,67
QP092021,25,13,64,67
QP092001,25,7,71,81
QP092001,25,12,71,81
QP092001,25,11,71,81
QP092001,25,8,71,81
QP095001,25,20,83,80
QP095001,25,20,83,80
QP095001,25,20,83,80
QP095001,25,20,83,80
QP095021,25,1,77,88
QP095021,25,11,77,88
QP095021,25,14,77,88
QP095021,25,10,77,88
QP095037,25,11,56,61
QP095037,25,12,56,61
QP095037,25,13,56,61
QP095037,25,12,56,61
QP095037,25,16,68,93
QP095037,25,14,68,93
QP095037,25,15,68,93
QP095037,25,17,68,93
QP061005,70,11,62,58
QP061005,70,10,62,58
QP061005,70,12,62,58
QP061005,70,11,62,58
QP076027,70,0,62,62
QP076027,70,0,62,62
QP076027,70,0,62,62
QP076027,70,0,62,62
QP076003,70,0,58,46
QP076003,70,0,58,46
QP076003,70,12,58,46
QP076003,70,14,58,46
QP076008,70,0,45,35
QP076008,70,0,45,35
QP076008,70,0,45,35
QP076008,70,0,45,35
QP024005,04,13,47,64
QP024005,04,0,47,64
QP024005,04,9,47,64
QP024005,04,6,47,64
QP011004,11,0,101,99
QP011004,11,0,101,99
QP011004,11,0,101,99
QP011004,11,0,101,99
QP066001,11,12,164,117
QP066001,11,15,164,117
QP066001,11,15,164,117
QP066001,11,13,164,117
QP012002,16,24,102,89
QP012002,16,24,102,89
QP012002,16,23,102,89
QP012002,16,23,102,89
QP031003,16,12,50,55
QP031003,16,17,50,55
QP031003,16,15,50,55
QP031003,16,13,50,55
QP004001,02,13,89,87
QP004001,02,13,89,87
QP004001,02,12,89,87
QP004001,02,12,89,87
QP013006,02,11,142,144
QP013006,02,8,142,144
QP013006,02,13,142,144
QP013006,02,14,142,144
QP084013,02,13,73,91
QP084013,02,11,73,91
QP084013,02,11,73,91
QP084013,02,11,73,91
QP084007,02,0,67,77
QP084007,02,0,67,77
QP084007,02,0,67,77
QP084007,02,0,67,77
QP006012,23,0,64,88
QP006012,23,13,64,88
QP006012,23,12,64,88
QP006012,23,0,64,88
QP026012,08,0,57,54
QP026012,08,0,57,54
QP026012,08,0,57,54
QP026012,08,0,57,54
QP001007,10,17,87,103
QP001007,10,13,87,103
QP001007,10,15,87,103
QP001007,10,12,87,103
QP042002,10,13,102,121
QP042002,10,13,102,121
QP042002,10,12,102,121
QP042002,10,13,102,121
QP070003,03,9,64,72
QP070003,03,10,64,72
QP070003,03,9,64,72
QP070003,03,11,64,72
QP090001,03,13,37,49
QP090001,03,12,37,49
QP090001,03,12,37,49
QP090001,03,12,37,49
QP021004,07,10,67,73
QP021004,07,8,67,73
QP021004,07,9,67,73
QP021004,07,6,67,73
QP089004,07,0,41,61
QP089004,07,0,41,61
QP089004,07,0,41,61
QP089004,07,0,41,61
QP035006,14,11,39,41
QP035006,14,14,39,41
QP035006,14,12,39,41
QP035006,14,13,39,41
QP007001,08,0,69,77
QP007001,08,7,69,77
QP007001,08,12,69,77
QP007001,08,13,69,77
QP038014,08,14,59,54
QP038014,08,14,59,54
QP038014,08,15,59,54
QP038014,08,13,59,54
QP042005,10,13,77,103
QP042005,10,13,77,103
QP042005,10,13,77,103
QP042005,10,13,77,103
QP050002,70,12,53,44
QP050002,70,13,53,44
QP050002,70,14,53,44
QP050002,70,14,53,44
QP076008,70,0,42,40
QP076008,70,0,42,40
QP076008,70,0,42,40
QP076008,70,0,42,40
QP076024,70,0,65,60
QP076024,70,12,65,60
QP076024,70,12,65,60
QP076024,70,14,65,60
QP033002,04,0,71,79
QP033002,04,0,71,79
QP033002,04,0,71,79
QP033002,04,0,71,79
QP040005,04,13,62,69
QP040005,04,13,62,69
QP040005,04,10,62,69
QP040005,04,13,62,69
QP047006,04,12,82,83
QP047006,04,12,82,83
QP047006,04,11,82,83
QP047006,04,12,82,83
QP011004,11,27,73,72
QP011004,11,29,73,72
QP011004,11,30,73,72
QP011004,11,29,73,72
QP011008,11,0,72,58
QP011008,11,0,72,58
QP011008,11,0,72,58
QP011008,11,0,72,58
QP030004,11,12,67,75
QP030004,11,12,67,75
QP030004,11,12,67,75
QP030004,11,12,67,75
QP034016,11,9,79,97
QP034016,11,12,79,97
QP034016,11,13,79,97
QP034016,11,5,79,97
QP066001,11,12,152,117
QP066001,11,15,152,117
QP066001,11,15,152,117
QP066001,11,13,152,117
QP044010,17,0,44,49
QP044010,17,0,44,49
QP044010,17,0,44,49
QP044010,17,0,44,49
QP044003,17,12,74,99
QP044003,17,10,74,99
QP044003,17,12,74,99
QP044003,17,13,74,99
QP072006,17,11,67,63
QP072006,17,7,67,63
QP072006,17,10,67,63
QP072006,17,10,67,63
QP004001,02,0,36,54
QP004001,02,9,36,54
QP004001,02,0,36,54
QP004001,02,0,36,54
QP013027,02,0,98,95
QP013027,02,0,98,95
QP013027,02,0,98,95
QP013027,02,0,98,95
QP005001,02,14,55,58
QP005001,02,12,55,58
QP005001,02,12,55,58
QP005001,02,15,55,58
QP084021,02,13,51,86
QP084021,02,13,51,86
QP084021,02,15,51,86
QP084021,02,13,51,86
QP084007,02,0,69,63
QP084007,02,0,69,63
QP084007,02,0,69,63
QP084007,02,0,69,63
QP006001,23,0,88,93
QP006001,23,0,88,93
QP006001,23,0,88,93
QP006001,23,0,88,93
QP093061,24,9,53,45
QP093061,24,13,53,45
QP093061,24,13,53,45
QP093061,24,13,53,45
QP077024,24,13,66,55
QP077024,24,13,66,55
QP077024,24,13,66,55
QP077024,24,13,66,55
QP093056,24,14,85,81
QP093056,24,14,85,81
QP093056,24,14,85,81
QP093056,24,16,85,81
QP093059,24,14,69,69
QP093059,24,14,69,69
QP093059,24,12,69,69
QP093059,24,14,69,69
QP093038,24,13,79,71
QP093038,24,13,79,71
QP093038,24,14,79,71
QP093038,24,14,79,71
QP091035,25,12,87,101
QP091035,25,10,87,101
QP091035,25,11,87,101
QP091035,25,8,87,101
QP091015,25,14,89,95
QP091015,25,14,89,95
QP091015,25,13,89,95
QP091015,25,14,89,95
QP092021,25,12,74,76
QP092021,25,7,74,76
QP092021,25,0,74,76
QP092021,25,0,74,76
QP092021,25,11,70,81
QP092021,25,11,70,81
QP092021,25,10,70,81
QP092021,25,13,70,81
QP092001,25,7,51,86
QP092001,25,12,51,86
QP092001,25,11,51,86
QP092001,25,8,51,86
QP095010,25,13,96,103
QP095010,25,12,96,103
QP095010,25,10,96,103
QP095010,25,10,96,103
QP095024,25,14,75,53
QP095024,25,20,75,53
QP095024,25,15,75,53
QP095024,25,16,75,53
QP095014,25,13,56,66
QP095014,25,11,56,66
QP095014,25,13,56,66
QP095014,25,13,56,66
QP095041,25,0,59,46
QP095041,25,0,59,46
QP095041,25,0,59,46
QP095041,25,0,59,46
QP095018,25,0,59,57
QP095018,25,0,59,57
QP095018,25,0,59,57
QP095018,25,0,59,57
QP095037,25,11,54,52
QP095037,25,12,54,52
QP095037,25,13,54,52
QP095037,25,12,54,52
QP095019,25,0,53,66
QP095019,25,0,53,66
QP095019,25,0,53,66
QP095019,25,0,53,66
QP076027,70,0,63,66
QP076027,70,0,63,66
QP076027,70,0,63,66
QP076027,70,0,63,66
QP076003,70,13,54,48
QP076003,70,10,54,48
QP076003,70,15,54,48
QP076003,70,12,54,48
QP076003,70,0,52,55
QP076003,70,0,52,55
QP076003,70,12,52,55
QP076003,70,14,52,55
QP076024,70,0,61,62
QP076024,70,12,61,62
QP076024,70,12,61,62
QP076024,70,14,61,62
QP076026,70,3,59,51
QP076026,70,0,59,51
QP076026,70,13,59,51
QP076026,70,12,59,51
QP087003,22,12,38,67
QP087003,22,10,38,67
QP087003,22,12,38,67
QP087003,22,10,38,67
QP087007,22,0,83,80
QP087007,22,0,83,80
QP087007,22,0,83,80
QP087007,22,0,83,80
QP087008,22,13,71,49
QP087008,22,12,71,49
QP087008,22,12,71,49
QP087008,22,11,71,49
QP017004,13,11,50,53
QP017004,13,0,50,53
QP017004,13,0,50,53
QP017004,13,0,50,53
QP017003,13,13,96,96
QP017003,13,14,96,96
QP017003,13,12,96,96
QP017003,13,12,96,96
QP011008,11,0,57,48
QP011008,11,0,57,48
QP011008,11,0,57,48
QP011008,11,0,57,48
QP030010,11,11,113,107
QP030010,11,12,113,107
QP030010,11,12,113,107
QP030010,11,12,113,107
QP030011,11,22,68,55
QP030011,11,22,68,55
QP030011,11,13,68,55
QP030011,11,13,68,55
QP066001,11,12,107,126
QP066001,11,15,107,126
QP066001,11,15,107,126
QP066001,11,13,107,126
QP031008,16,18,46,57
QP031008,16,15,46,57
QP031008,16,11,46,57
QP031008,16,16,46,57
QP044017,17,0,85,84
QP044017,17,0,85,84
QP044017,17,0,85,84
QP044017,17,0,85,84
QP013006,02,11,129,142
QP013006,02,8,129,142
QP013006,02,13,129,142
QP013006,02,14,129,142
QP013033,02,13,40,39
QP013033,02,13,40,39
QP013033,02,15,40,39
QP013033,02,14,40,39
QP013021,02,0,58,70
QP013021,02,0,58,70
QP013021,02,0,58,70
QP013021,02,0,58,70
QP013062,02,13,63,69
QP013062,02,14,63,69
QP013062,02,14,63,69
QP013062,02,13,63,69
QP006012,23,0,65,72
QP006012,23,13,65,72
QP006012,23,12,65,72
QP006012,23,0,65,72
QP006001,23,0,58,93
QP006001,23,0,58,93
QP006001,23,0,58,93
QP006001,23,0,58,93
QP083012,23,22,62,70
QP083012,23,23,62,70
QP083012,23,20,62,70
QP083012,23,21,62,70
QP001003,10,12,83,91
QP001003,10,8,83,91
QP001003,10,0,83,91
QP001003,10,0,83,91
QP042002,10,13,125,113
QP042002,10,13,125,113
QP042002,10,12,125,113
QP042002,10,13,125,113
QP042005,10,13,111,97
QP042005,10,13,111,97
QP042005,10,13,111,97
QP042005,10,13,111,97
QP069042,10,14,60,51
QP069042,10,12,60,51
QP069042,10,12,60,51
QP069042,10,14,60,51
QP035007,14,0,52,57
QP035007,14,0,52,57
QP035007,14,0,52,57
QP035007,14,0,52,57
QP056002,14,12,68,73
QP056002,14,0,68,73
