code_quartier_prioritaire,code_academie,nbre_eleves_ulis,effectifs_filles,effectifs_garcons
041002,18,12,87,94
041002,18,12,87,94
041002,18,12,87,94
041002,18,12,87,94
057017,12,28,67,77
057017,12,23,67,77
057017,12,25,67,77
057017,12,22,67,77
008004,19,10,33,37
008004,19,0,33,37
008004,19,10,33,37
008004,19,0,33,37
008008,19,10,56,52
008008,19,10,56,52
008008,19,10,56,52
008008,19,9,56,52
051002,19,12,83,64
051002,19,12,83,64
051002,19,11,83,64
051002,19,13,83,64
067006,15,14,78,79
067006,15,13,78,79
067006,15,11,78,79
067006,15,13,78,79
971013,32,18,42,66
971013,32,28,42,66
971013,32,10,42,66
971013,32,29,42,66
973006,33,26,97,125
973006,33,39,97,125
973006,33,34,97,125
973006,33,32,97,125
060015,20,13,66,75
060015,20,14,66,75
060015,20,13,66,75
060015,20,13,66,75
059046,9,8,68,63
059046,9,11,68,63
059046,9,12,68,63
059046,9,15,68,63
059081,9,12,61,51
059081,9,11,61,51
059081,9,12,61,51
059081,9,12,61,51
093061,24,9,51,63
093061,24,13,51,63
093061,24,13,51,63
093061,24,13,51,63
093027,24,0,104,94
093027,24,0,104,94
093027,24,0,104,94
093027,24,0,104,94
093038,24,13,53,73
093038,24,13,53,73
093038,24,14,53,73
093038,24,14,53,73
093044,24,0,91,97
093044,24,0,91,97
093044,24,0,91,97
093044,24,0,91,97
094042,24,6,62,60
094042,24,0,62,60
094042,24,11,62,60
094042,24,1,62,60
091013,25,0,105,122
091013,25,0,105,122
091013,25,0,105,122
091013,25,0,105,122
092001,25,9,70,70
092001,25,9,70,70
092001,25,8,70,70
092001,25,9,70,70
095002,25,12,56,72
095002,25,11,56,72
095002,25,12,56,72
095002,25,13,56,72
095010,25,13,78,94
095010,25,12,78,94
095010,25,10,78,94
095010,25,10,78,94
095001,25,20,85,88
095001,25,20,85,88
095001,25,20,85,88
095001,25,20,85,88
095024,25,14,62,66
095024,25,20,62,66
095024,25,15,62,66
095024,25,16,62,66
095021,25,1,70,93
095021,25,11,70,93
095021,25,14,70,93
095021,25,10,70,93
095037,25,11,60,56
095037,25,12,60,56
095037,25,13,60,56
095037,25,12,60,56
095037,25,16,72,85
095037,25,14,72,85
095037,25,15,72,85
095037,25,17,72,85
078004,25,13,56,83
078004,25,13,56,83
078004,25,12,56,83
078004,25,13,56,83
078004,25,13,93,84
078004,25,14,93,84
078004,25,14,93,84
078004,25,13,93,84
972004,31,0,59,64
972004,31,0,59,64
972004,31,0,59,64
972004,31,0,59,64
972007,31,17,18,22
972007,31,18,18,22
972007,31,18,18,22
972007,31,17,18,22
027005,70,12,92,97
027005,70,13,92,97
027005,70,12,92,97
027005,70,13,92,97
027002,70,0,80,62
027002,70,0,80,62
027002,70,0,80,62
027002,70,0,80,62
050001,70,0,39,42
050001,70,11,39,42
050001,70,14,39,42
050001,70,13,39,42
061007,70,12,39,51
061007,70,8,39,51
061007,70,13,39,51
061007,70,6,39,51
076024,70,12,60,54
076024,70,0,60,54
076024,70,0,60,54
076024,70,10,60,54
033015,4,15,66,75
033015,4,16,66,75
033015,4,15,66,75
033015,4,15,66,75
033002,4,0,61,55
033002,4,0,61,55
033002,4,0,61,55
033002,4,0,61,55
087008,22,13,59,47
087008,22,12,59,47
087008,22,12,59,47
087008,22,11,59,47
016004,13,0,58,66
016004,13,0,58,66
016004,13,0,58,66
016004,13,11,58,66
017004,13,11,43,48
017004,13,0,43,48
017004,13,0,43,48
017004,13,0,43,48
079003,13,13,80,93
079003,13,22,80,93
079003,13,28,80,93
079003,13,24,80,93
011010,11,22,102,94
011010,11,23,102,94
011010,11,27,102,94
011010,11,22,102,94
031003,16,12,68,47
031003,16,17,68,47
031003,16,15,68,47
031003,16,13,68,47
044003,17,12,86,97
044003,17,10,86,97
044003,17,12,86,97
044003,17,13,86,97
049012,17,23,45,88
049012,17,24,45,88
049012,17,24,45,88
049012,17,24,45,88
004001,2,0,37,48
004001,2,9,37,48
004001,2,0,37,48
004001,2,0,37,48
013062,2,13,79,60
013062,2,14,79,60
013062,2,14,79,60
013062,2,13,79,60
084009,2,14,87,101
084009,2,15,87,101
084009,2,15,87,101
084009,2,16,87,101
084016,2,10,95,99
084016,2,7,95,99
084016,2,12,95,99
084016,2,5,95,99
026011,8,0,43,58
026011,8,0,43,58
026011,8,0,43,58
026011,8,0,43,58
026012,8,0,57,60
026012,8,0,57,60
026012,8,0,57,60
026012,8,0,57,60
038009,8,14,76,86
038009,8,0,76,86
038009,8,11,76,86
038009,8,0,76,86
042002,10,13,114,105
042002,10,13,114,105
042002,10,12,114,105
042002,10,13,114,105
042019,10,13,74,95
042019,10,13,74,95
042019,10,12,74,95
042019,10,13,74,95
069001,10,13,97,83
069001,10,13,97,83
069001,10,13,97,83
069001,10,13,97,83
021004,7,10,63,73
021004,7,8,63,73
021004,7,9,63,73
021004,7,6,63,73
035006,14,11,38,45
035006,14,14,38,45
035006,14,12,38,45
035006,14,13,38,45
037012,18,12,61,60
037012,18,12,61,60
037012,18,11,61,60
037012,18,10,61,60
037007,18,0,56,47
037007,18,0,56,47
037007,18,0,56,47
037007,18,0,56,47
041002,18,12,79,86
041002,18,12,79,86
041002,18,12,79,86
041002,18,12,79,86
057017,12,28,60,64
057017,12,23,60,64
057017,12,25,60,64
057017,12,22,60,64
088003,12,12,89,81
088003,12,13,89,81
088003,12,12,89,81
088003,12,11,89,81
051002,19,12,90,93
051002,19,12,90,93
051002,19,11,90,93
051002,19,13,90,93
973011,33,15,101,90
973011,33,24,101,90
973011,33,25,101,90
973011,33,26,101,90
060014,20,22,90,80
060014,20,13,90,80
060014,20,24,90,80
060014,20,19,90,80
059069,9,0,82,77
059069,9,0,82,77
059069,9,0,82,77
059069,9,0,82,77
059044,9,13,43,51
059044,9,12,43,51
059044,9,11,43,51
059044,9,13,43,51
059054,9,0,61,44
059054,9,0,61,44
059054,9,5,61,44
059054,9,0,61,44
076003,70,13,43,32
076003,70,10,43,32
076003,70,15,43,32
076003,70,12,43,32
076021,70,0,51,55
076021,70,0,51,55
076021,70,0,51,55
076021,70,0,51,55
024001,4,12,55,49
024001,4,12,55,49
024001,4,14,55,49
024001,4,12,55,49
024004,4,11,42,41
024004,4,12,42,41
024004,4,14,42,41
024004,4,11,42,41
087007,22,0,87,93
087007,22,0,87,93
087007,22,0,87,93
087007,22,0,87,93
079004,13,14,54,71
079004,13,15,54,71
079004,13,13,54,71
079004,13,14,54,71
030002,11,0,78,54
030002,11,0,78,54
030002,11,0,78,54
030002,11,0,78,54
030010,11,0,74,97
030010,11,12,74,97
030010,11,0,74,97
030010,11,0,74,97
030011,11,22,53,81
030011,11,22,53,81
030011,11,13,53,81
030011,11,13,53,81
031001,16,0,86,90
031001,16,0,86,90
031001,16,0,86,90
031001,16,0,86,90
013021,2,0,78,61
013021,2,0,78,61
013021,2,0,78,61
013021,2,0,78,61
084009,2,14,90,83
084009,2,15,90,83
084009,2,15,90,83
084009,2,16,90,83
026011,8,0,58,62
026011,8,0,58,62
026011,8,0,58,62
026011,8,0,58,62
001007,10,17,106,97
001007,10,13,106,97
001007,10,15,106,97
001007,10,12,106,97
069009,10,13,101,90
069009,10,12,101,90
069009,10,13,101,90
069009,10,13,101,90
069042,10,14,59,49
069042,10,12,59,49
069042,10,12,59,49
069042,10,14,59,49
027005,70,12,75,75
027005,70,13,75,75
027005,70,12,75,75
027005,70,13,75,75
050001,70,0,31,32
050001,70,11,31,32
050001,70,14,31,32
050001,70,13,31,32
050004,70,13,51,60
050004,70,14,51,60
050004,70,12,51,60
050004,70,14,51,60
061005,70,11,61,48
061005,70,10,61,48
061005,70,12,61,48
061005,70,11,61,48
076016,70,0,53,53
076016,70,0,53,53
076016,70,0,53,53
076016,70,0,53,53
076019,70,12,69,83
076019,70,12,69,83
076019,70,14,69,83
076019,70,12,69,83
024002,4,13,50,58
024002,4,14,50,58
024002,4,13,50,58
024002,4,10,50,58
087003,22,12,50,80
087003,22,10,50,80
087003,22,12,50,80
087003,22,10,50,80
016004,13,0,82,75
016004,13,0,82,75
016004,13,0,82,75
016004,13,11,82,75
017003,13,13,92,106
017003,13,14,92,106
017003,13,12,92,106
017003,13,12,92,106
079003,13,13,88,77
079003,13,22,88,77
079003,13,28,88,77
079003,13,24,88,77
011004,11,0,40,44
011004,11,0,40,44
011004,11,0,40,44
011004,11,0,40,44
011006,11,16,103,120
011006,11,26,103,120
011006,11,22,103,120
011006,11,27,103,120
011010,11,22,77,105
011010,11,23,77,105
011010,11,27,77,105
011010,11,22,77,105
030018,11,12,52,62
030018,11,12,52,62
030018,11,12,52,62
030018,11,12,52,62
009003,16,12,74,74
009003,16,13,74,74
009003,16,11,74,74
009003,16,13,74,74
046001,16,10,62,78
046001,16,10,62,78
046001,16,11,62,78
046001,16,11,62,78
044019,17,10,70,71
044019,17,10,70,71
044019,17,9,70,71
044019,17,9,70,71
049012,17,23,57,54
049012,17,24,57,54
049012,17,24,57,54
049012,17,24,57,54
053001,17,21,48,48
053001,17,25,48,48
053001,17,22,48,48
053001,17,26,48,48
004001,2,13,64,88
004001,2,13,64,88
004001,2,12,64,88
004001,2,12,64,88
013006,2,11,111,157
013006,2,8,111,157
013006,2,13,111,157
013006,2,14,111,157
013062,2,13,51,57
013062,2,14,51,57
013062,2,14,51,57
013062,2,13,51,57
084013,2,13,95,92
084013,2,11,95,92
084013,2,11,95,92
084013,2,11,95,92
083019,23,13,117,127
083019,23,12,117,127
083019,23,11,117,127
083019,23,14,117,127
083012,23,22,65,81
083012,23,23,65,81
083012,23,20,65,81
083012,23,21,65,81
090001,3,0,47,65
090001,3,12,47,65
090001,3,11,47,65
090001,3,0,47,65
071007,7,0,47,70
071007,7,0,47,70
071007,7,0,47,70
071007,7,0,47,70
089004,7,12,53,47
089004,7,10,53,47
089004,7,12,53,47
089004,7,0,53,47
036003,18,0,48,33
036003,18,0,48,33
036003,18,0,48,33
036003,18,0,48,33
037007,18,0,57,52
037007,18,0,57,52
037007,18,0,57,52
037007,18,0,57,52
041002,18,12,88,115
041002,18,12,88,115
041002,18,12,88,115
041002,18,12,88,115
067007,15,0,67,83
067007,15,13,67,83
067007,15,15,67,83
067007,15,1,67,83
060014,20,22,87,78
060014,20,13,87,78
060014,20,24,87,78
060014,20,19,87,78
059041,9,0,99,89
059041,9,0,99,89
059041,9,0,99,89
059041,9,0,99,89
059081,9,12,63,61
059081,9,11,63,61
059081,9,12,63,61
059081,9,12,63,61
077004,24,13,60,64
077004,24,13,60,64
077004,24,13,60,64
077004,24,13,60,64
077024,24,13,63,74
077024,24,13,63,74
077024,24,13,63,74
077024,24,13,63,74
093044,24,0,89,88
093044,24,0,89,88
093044,24,0,89,88
093044,24,0,89,88
094042,24,6,65,64
094042,24,0,65,64
094042,24,11,65,64
094042,24,1,65,64
092021,25,11,64,67
092021,25,11,64,67
092021,25,10,64,67
092021,25,13,64,67
092001,25,7,71,81
092001,25,12,71,81
092001,25,11,71,81
092001,25,8,71,81
095001,25,20,83,80
095001,25,20,83,80
095001,25,20,83,80
095001,25,20,83,80
095021,25,1,77,88
095021,25,11,77,88
095021,25,14,77,88
095021,25,10,77,88
095037,25,11,56,61
095037,25,12,56,61
095037,25,13,56,61
095037,25,12,56,61
095037,25,16,68,93
095037,25,14,68,93
095037,25,15,68,93
095037,25,17,68,93
061005,70,11,62,58
061005,70,10,62,58
061005,70,12,62,58
061005,70,11,62,58
076027,70,0,62,62
076027,70,0,62,62
076027,70,0,62,62
076027,70,0,62,62
076003,70,0,58,46
076003,70,0,58,46
076003,70,12,58,46
076003,70,14,58,46
076008,70,0,45,35
076008,70,0,45,35
076008,70,0,45,35
076008,70,0,45,35
024005,4,13,47,64
024005,4,0,47,64
024005,4,9,47,64
024005,4,6,47,64
011004,11,0,101,99
011004,11,0,101,99
011004,11,0,101,99
011004,11,0,101,99
066001,11,12,164,117
066001,11,15,164,117
066001,11,15,164,117
066001,11,13,164,117
012002,16,24,102,89
012002,16,24,102,89
012002,16,23,102,89
012002,16,23,102,89
031003,16,12,50,55
031003,16,17,50,55
031003,16,15,50,55
031003,16,13,50,55
004001,2,13,89,87
004001,2,13,89,87
004001,2,12,89,87
004001,2,12,89,87
013006,2,11,142,144
013006,2,8,142,144
013006,2,13,142,144
013006,2,14,142,144
084013,2,13,73,91
084013,2,11,73,91
084013,2,11,73,91
084013,2,11,73,91
084007,2,0,67,77
084007,2,0,67,77
084007,2,0,67,77
084007,2,0,67,77
006012,23,0,64,88
006012,23,13,64,88
006012,23,12,64,88
006012,23,0,64,88
026012,8,0,57,54
026012,8,0,57,54
026012,8,0,57,54
026012,8,0,57,54
001007,10,17,87,103
001007,10,13,87,103
001007,10,15,87,103
001007,10,12,87,103
042002,10,13,102,121
042002,10,13,102,121
042002,10,12,102,121
042002,10,13,102,121
070003,3,9,64,72
070003,3,10,64,72
070003,3,9,64,72
070003,3,11,64,72
090001,3,13,37,49
090001,3,12,37,49
090001,3,12,37,49
090001,3,12,37,49
021004,7,10,67,73
021004,7,8,67,73
021004,7,9,67,73
021004,7,6,67,73
089004,7,0,41,61
089004,7,0,41,61
089004,7,0,41,61
089004,7,0,41,61
035006,14,11,39,41
035006,14,14,39,41
035006,14,12,39,41
035006,14,13,39,41
007001,8,0,69,77
007001,8,7,69,77
007001,8,12,69,77
007001,8,13,69,77
038014,8,14,59,54
038014,8,14,59,54
038014,8,15,59,54
038014,8,13,59,54
042005,10,13,77,103
042005,10,13,77,103
042005,10,13,77,103
042005,10,13,77,103
050002,70,12,53,44
050002,70,13,53,44
050002,70,14,53,44
050002,70,14,53,44
076008,70,0,42,40
076008,70,0,42,40
076008,70,0,42,40
076008,70,0,42,40
076024,70,0,65,60
076024,70,12,65,60
076024,70,12,65,60
076024,70,14,65,60
033002,4,0,71,79
033002,4,0,71,79
033002,4,0,71,79
033002,4,0,71,79
040005,4,13,62,69
040005,4,13,62,69
040005,4,10,62,69
040005,4,13,62,69
047006,4,12,82,83
047006,4,12,82,83
047006,4,11,82,83
047006,4,12,82,83
011004,11,27,73,72
011004,11,29,73,72
011004,11,30,73,72
011004,11,29,73,72
011008,11,0,72,58
011008,11,0,72,58
011008,11,0,72,58
011008,11,0,72,58
030004,11,12,67,75
030004,11,12,67,75
030004,11,12,67,75
030004,11,12,67,75
034016,11,9,79,97
034016,11,12,79,97
034016,11,13,79,97
034016,11,5,79,97
066001,11,12,152,117
066001,11,15,152,117
066001,11,15,152,117
066001,11,13,152,117
044010,17,0,44,49
044010,17,0,44,49
044010,17,0,44,49
044010,17,0,44,49
044003,17,12,74,99
044003,17,10,74,99
044003,17,12,74,99
044003,17,13,74,99
072006,17,11,67,63
072006,17,7,67,63
072006,17,10,67,63
072006,17,10,67,63
004001,2,0,36,54
004001,2,9,36,54
004001,2,0,36,54
004001,2,0,36,54
013027,2,0,98,95
013027,2,0,98,95
013027,2,0,98,95
013027,2,0,98,95
005001,2,14,55,58
005001,2,12,55,58
005001,2,12,55,58
005001,2,15,55,58
084021,2,13,51,86
084021,2,13,51,86
084021,2,15,51,86
084021,2,13,51,86
084007,2,0,69,63
084007,2,0,69,63
084007,2,0,69,63
084007,2,0,69,63
006001,23,0,88,93
006001,23,0,88,93
006001,23,0,88,93
006001,23,0,88,93
093061,24,9,53,45
093061,24,13,53,45
093061,24,13,53,45
093061,24,13,53,45
077024,24,13,66,55
077024,24,13,66,55
077024,24,13,66,55
077024,24,13,66,55
093056,24,14,85,81
093056,24,14,85,81
093056,24,14,85,81
093056,24,16,85,81
093059,24,14,69,69
093059,24,14,69,69
093059,24,12,69,69
093059,24,14,69,69
093038,24,13,79,71
093038,24,13,79,71
093038,24,14,79,71
093038,24,14,79,71
091035,25,12,87,101
091035,25,10,87,101
091035,25,11,87,101
091035,25,8,87,101
091015,25,14,89,95
091015,25,14,89,95
091015,25,13,89,95
091015,25,14,89,95
092021,25,12,74,76
092021,25,7,74,76
092021,25,0,74,76
092021,25,0,74,76
092021,25,11,70,81
092021,25,11,70,81
092021,25,10,70,81
092021,25,13,70,81
092001,25,7,51,86
092001,25,12,51,86
092001,25,11,51,86
092001,25,8,51,86
095010,25,13,96,103
095010,25,12,96,103
095010,25,10,96,103
095010,25,10,96,103
095024,25,14,75,53
095024,25,20,75,53
095024,25,15,75,53
095024,25,16,75,53
095014,25,13,56,66
095014,25,11,56,66
095014,25,13,56,66
095014,25,13,56,66
095041,25,0,59,46
095041,25,0,59,46
095041,25,0,59,46
095041,25,0,59,46
095018,25,0,59,57
095018,25,0,59,57
095018,25,0,59,57
095018,25,0,59,57
095037,25,11,54,52
095037,25,12,54,52
095037,25,13,54,52
095037,25,12,54,52
095019,25,0,53,66
095019,25,0,53,66
095019,25,0,53,66
095019,25,0,53,66
076027,70,0,63,66
076027,70,0,63,66
076027,70,0,63,66
076027,70,0,63,66
076003,70,13,54,48
076003,70,10,54,48
076003,70,15,54,48
076003,70,12,54,48
076003,70,0,52,55
076003,70,0,52,55
076003,70,12,52,55
076003,70,14,52,55
076024,70,0,61,62
076024,70,12,61,62
076024,70,12,61,62
076024,70,14,61,62
076026,70,3,59,51
076026,70,0,59,51
076026,70,13,59,51
076026,70,12,59,51
087003,22,12,38,67
087003,22,10,38,67
087003,22,12,38,67
087003,22,10,38,67
087007,22,0,83,80
087007,22,0,83,80
087007,22,0,83,80
087007,22,0,83,80
087008,22,13,71,49
087008,22,12,71,49
087008,22,12,71,49
087008,22,11,71,49
017004,13,11,50,53
017004,13,0,50,53
017004,13,0,50,53
017004,13,0,50,53
017003,13,13,96,96
017003,13,14,96,96
017003,13,12,96,96
017003,13,12,96,96
011008,11,0,57,48
011008,11,0,57,48
011008,11,0,57,48
011008,11,0,57,48
030010,11,11,113,107
030010,11,12,113,107
030010,11,12,113,107
030010,11,12,113,107
030011,11,22,68,55
030011,11,22,68,55
030011,11,13,68,55
030011,11,13,68,55
066001,11,12,107,126
066001,11,15,107,126
066001,11,15,107,126
066001,11,13,107,126
031008,16,18,46,57
031008,16,15,46,57
031008,16,11,46,57
031008,16,16,46,57
044017,17,0,85,84
044017,17,0,85,84
044017,17,0,85,84
044017,17,0,85,84
013006,2,11,129,142
013006,2,8,129,142
013006,2,13,129,142
013006,2,14,129,142
013033,2,13,40,39
013033,2,13,40,39
013033,2,15,40,39
013033,2,14,40,39
013021,2,0,58,70
013021,2,0,58,70
013021,2,0,58,70
013021,2,0,58,70
013062,2,13,63,69
013062,2,14,63,69
013062,2,14,63,69
013062,2,13,63,69
006012,23,0,65,72
006012,23,13,65,72
006012,23,12,65,72
006012,23,0,65,72
006001,23,0,58,93
006001,23,0,58,93
006001,23,0,58,93
006001,23,0,58,93
083012,23,22,62,70
083012,23,23,62,70
083012,23,20,62,70
083012,23,21,62,70
001003,10,12,83,91
001003,10,8,83,91
001003,10,0,83,91
001003,10,0,83,91
042002,10,13,125,113
042002,10,13,125,113
042002,10,12,125,113
042002,10,13,125,113
042005,10,13,111,97
042005,10,13,111,97
042005,10,13,111,97
042005,10,13,111,97
069042,10,14,60,51
069042,10,12,60,51
069042,10,12,60,51
069042,10,14,60,51
035007,14,0,52,57
035007,14,0,52,57
035007,14,0,52,57
035007,14,0,52,57
056002,14,12,68,73
056002,14,0,68,73
056002,14,7,68,73
056002,14,10,68,73
056003,14,0,38,49
056003,14,0,38,49
056003,14,0,38,49
056003,14,0,38,49
056009,14,0,59,57
056009,14,0,59,57
056009,14,0,59,57
056009,14,0,59,57
028004,18,13,61,58
028004,18,12,61,58
028004,18,11,61,58
028004,18,12,61,58
045006,18,0,75,74
045006,18,0,75,74
045006,18,0,75,74
045006,18,0,75,74
054001,12,0,73,71
054001,12,0,73,71
054001,12,0,73,71
054001,12,0,73,71
054013,12,14,51,33
054013,12,15,51,33
054013,12,16,51,33
054013,12,13,51,33
057017,12,28,59,62
057017,12,23,59,62
057017,12,25,59,62
057017,12,22,59,62
008004,19,10,40,37
008004,19,0,40,37
008004,19,10,40,37
008004,19,0,40,37
067007,15,0,76,64
067007,15,13,76,64
067007,15,15,76,64
067007,15,1,76,64
060015,20,13,73,88
060015,20,14,73,88
060015,20,13,73,88
060015,20,13,73,88
059081,9,12,66,69
059081,9,11,66,69
059081,9,12,66,69
059081,9,12,66,69
062050,9,12,52,48
062050,9,12,52,48
062050,9,11,52,48
062050,9,13,52,48
093061,24,9,49,46
093061,24,13,49,46
093061,24,13,49,46
093061,24,13,49,46
077004,24,13,67,92
077004,24,13,67,92
077004,24,13,67,92
077004,24,13,67,92
093017,24,13,70,80
093017,24,14,70,80
093017,24,14,70,80
093017,24,14,70,80
094019,24,0,86,78
094019,24,0,86,78
094019,24,0,86,78
094019,24,0,86,78
075018,1,0,46,47
075018,1,0,46,47
075018,1,0,46,47
075018,1,0,46,47
091007,25,0,67,64
091007,25,0,67,64
091007,25,0,67,64
091007,25,0,67,64
091035,25,0,107,96
091035,25,0,107,96
091035,25,0,107,96
091035,25,0,107,96
091031,25,0,88,101
091031,25,0,88,101
091031,25,0,88,101
091031,25,0,88,101
092021,25,12,62,67
092021,25,7,62,67
092021,25,0,62,67
092021,25,0,62,67
095010,25,13,101,101
095010,25,12,101,101
095010,25,12,101,101
095010,25,12,101,101
095030,25,13,61,73
095030,25,13,61,73
095030,25,13,61,73
095030,25,12,61,73
095030,25,12,66,71
095030,25,12,66,71
095030,25,12,66,71
095030,25,12,66,71
095024,25,14,58,81
095024,25,20,58,81
095024,25,15,58,81
095024,25,16,58,81
095019,25,0,55,62
095019,25,0,55,62
095019,25,0,55,62
095019,25,0,55,62
974007,28,11,110,132
974007,28,12,110,132
974007,28,12,110,132
974007,28,12,110,132
972004,31,32,47,30
972004,31,26,47,30
972004,31,20,47,30
972004,31,12,47,30
056002,14,12,54,68
056002,14,0,54,68
056002,14,7,54,68
056002,14,10,54,68
036001,18,10,52,53
036001,18,8,52,53
036001,18,12,52,53
036001,18,10,52,53
037007,18,0,44,49
037007,18,0,44,49
037007,18,0,44,49
037007,18,0,44,49
088003,12,12,81,83
088003,12,13,81,83
088003,12,12,81,83
088003,12,11,81,83
010001,19,8,51,62
010001,19,6,51,62
010001,19,10,51,62
010001,19,9,51,62
973011,33,15,102,105
973011,33,24,102,105
973011,33,25,102,105
973011,33,26,102,105
002012,20,19,37,51
002012,20,27,37,51
002012,20,26,37,51
002012,20,21,37,51
060014,20,22,88,98
060014,20,13,88,98
060014,20,24,88,98
060014,20,19,88,98
059049,9,16,48,70
059049,9,15,48,70
059049,9,15,48,70
059049,9,12,48,70
062003,9,6,46,68
062003,9,11,46,68
062003,9,0,46,68
062003,9,11,46,68
093056,24,14,89,67
093056,24,14,89,67
093056,24,14,89,67
093056,24,16,89,67
094019,24,0,66,77
094019,24,0,66,77
094019,24,0,66,77
094019,24,0,66,77
094041,24,0,87,79
094041,24,0,87,79
094041,24,0,87,79
094041,24,0,87,79
091035,25,12,70,102
091035,25,10,70,102
091035,25,11,70,102
091035,25,8,70,102
092021,25,12,73,72
092021,25,7,73,72
092021,25,0,73,72
092021,25,0,73,72
092001,25,7,68,108
092001,25,12,68,108
092001,25,11,68,108
092001,25,8,68,108
095014,25,13,69,65
095014,25,11,69,65
095014,25,13,69,65
095014,25,13,69,65
095041,25,0,56,59
095041,25,0,56,59
095041,25,0,56,59
095041,25,0,56,59
078003,25,11,75,90
078003,25,12,75,90
078003,25,11,75,90
078003,25,11,75,90
972005,31,38,64,58
972005,31,28,64,58
972005,31,36,64,58
972005,31,35,64,58
061002,70,12,53,52
061002,70,13,53,52
061002,70,13,53,52
061002,70,15,53,52
076003,70,13,40,56
076003,70,10,40,56
076003,70,15,40,56
076003,70,12,40,56
076019,70,12,66,59
076019,70,12,66,59
076019,70,14,66,59
076019,70,12,66,59
011004,11,0,45,48
011004,11,0,45,48
011004,11,0,45,48
011004,11,0,45,48
030010,11,11,82,100
030010,11,12,82,100
030010,11,12,82,100
030010,11,12,82,100
030010,11,25,86,74
030010,11,24,86,74
030010,11,24,86,74
030010,11,24,86,74
030004,11,12,57,60
030004,11,12,57,60
030004,11,12,57,60
030004,11,14,57,60
012001,16,11,48,65
012001,16,12,48,65
012001,16,12,48,65
012001,16,12,48,65
044010,17,0,57,40
044010,17,0,57,40
044010,17,0,57,40
044010,17,0,57,40
044017,17,0,82,73
044017,17,0,82,73
044017,17,0,82,73
044017,17,0,82,73
004001,2,13,73,74
004001,2,13,73,74
004001,2,12,73,74
004001,2,12,73,74
005001,2,14,75,69
005001,2,12,75,69
005001,2,12,75,69
005001,2,15,75,69
084013,2,13,87,102
084013,2,11,87,102
084013,2,11,87,102
084013,2,11,87,102
006001,23,0,93,78
006001,23,0,93,78
006001,23,0,93,78
006001,23,0,93,78
001003,10,12,78,100
001003,10,8,78,100
001003,10,0,78,100
001003,10,0,78,100
069009,10,13,113,115
069009,10,12,113,115
069009,10,13,113,115
069009,10,13,113,115
069042,10,14,59,53
069042,10,12,59,53
069042,10,12,59,53
069042,10,14,59,53
070004,3,12,101,81
070004,3,8,101,81
070004,3,11,101,81
070004,3,10,101,81
039002,3,19,55,73
039002,3,13,55,73
039002,3,19,55,73
